mep_id,display_name,first_name,last_name,country,country_code,national_party,eu_group_short,eu_group_full,eu_group_code,vote_position_raw,vote_label_en,vote_label_technical_en,vote_date,email,photo_url_ep,mep_profile_url_ep,source_url
257102,Giorgio GORI,Giorgio,GORI,Italy,ITA,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,giorgio.gori@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257102.jpg,https://www.europarl.europa.eu/meps/en/257102,https://howtheyvote.eu/votes/195775
257055,Małgorzata GOSIEWSKA,Małgorzata,GOSIEWSKA,Poland,POL,,ECR,European Conservatives and Reformists,ECR,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,malgorzata.gosiewska@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257055.jpg,https://www.europarl.europa.eu/meps/en/257055,https://howtheyvote.eu/votes/195775
97399,Dirk GOTINK,Dirk,GOTINK,Netherlands,NLD,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,dirk.gotink@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/97399.jpg,https://www.europarl.europa.eu/meps/en/97399,https://howtheyvote.eu/votes/195775
204419,Sandro GOZI,Sandro,GOZI,France,FRA,,Renew,Renew Europe,RENEW,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,sandro.gozi@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/204419.jpg,https://www.europarl.europa.eu/meps/en/204419,https://howtheyvote.eu/votes/195775
256997,Sandra GÓMEZ LÓPEZ,Sandra,GÓMEZ LÓPEZ,Spain,ESP,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,sandra.gomezlopez@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256997.jpg,https://www.europarl.europa.eu/meps/en/256997,https://howtheyvote.eu/votes/195775
124785,Maria GRAPINI,Maria,GRAPINI,Romania,ROU,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,maria.grapini@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124785.jpg,https://www.europarl.europa.eu/meps/en/124785,https://howtheyvote.eu/votes/195775
256808,Petras GRAŽULIS,Petras,GRAŽULIS,Lithuania,LTU,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,petras.grazulis@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256808.jpg,https://www.europarl.europa.eu/meps/en/256808,https://howtheyvote.eu/votes/195775
197549,Markéta GREGOROVÁ,Markéta,GREGOROVÁ,Czechia,CZE,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marketa.gregorova@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197549.jpg,https://www.europarl.europa.eu/meps/en/197549,https://howtheyvote.eu/votes/195775
220908,Branko GRIMS,Branko,GRIMS,Slovenia,SVN,,Non-attached,Non-attached Members,NI,ABSTENTION,Abstained,Abstained,2026-07-09,branko.grims@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/220908.jpg,https://www.europarl.europa.eu/meps/en/220908,https://howtheyvote.eu/votes/195775
94649,Catherine GRISET,Catherine,GRISET,France,FRA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,catherine.griset@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/94649.jpg,https://www.europarl.europa.eu/meps/en/94649,https://howtheyvote.eu/votes/195775
262021,Hanna GRONKIEWICZ-WALTZ,Hanna,GRONKIEWICZ-WALTZ,Poland,POL,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,hanna.gronkiewicz-waltz@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/262021.jpg,https://www.europarl.europa.eu/meps/en/262021,https://howtheyvote.eu/votes/195775
197780,Bart GROOTHUIS,Bart,GROOTHUIS,Netherlands,NLD,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,bart.groothuis@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197780.jpg,https://www.europarl.europa.eu/meps/en/197780,https://howtheyvote.eu/votes/195775
256830,Elisabeth GROSSMANN,Elisabeth,GROSSMANN,Austria,AUT,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,elisabeth.grossmann@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256830.jpg,https://www.europarl.europa.eu/meps/en/256830,https://howtheyvote.eu/votes/195775
197557,Christophe GRUDLER,Christophe,GRUDLER,France,FRA,,Renew,Renew Europe,RENEW,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,christophe.grudler@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197557.jpg,https://www.europarl.europa.eu/meps/en/197557,https://howtheyvote.eu/votes/195775
197618,Elisabetta GUALMINI,Elisabetta,GUALMINI,Italy,ITA,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,elisabetta.gualmini@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197618.jpg,https://www.europarl.europa.eu/meps/en/197618,https://howtheyvote.eu/votes/195775
257130,Cristina GUARDA,Cristina,GUARDA,Italy,ITA,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,cristina.guarda@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257130.jpg,https://www.europarl.europa.eu/meps/en/257130,https://howtheyvote.eu/votes/195775
197543,Bernard GUETTA,Bernard,GUETTA,France,FRA,,Renew,Renew Europe,RENEW,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,bernard.guetta@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197543.jpg,https://www.europarl.europa.eu/meps/en/197543,https://howtheyvote.eu/votes/195775
256803,Maria GUZENINA,Maria,GUZENINA,Finland,FIN,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,maria.guzenina@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256803.jpg,https://www.europarl.europa.eu/meps/en/256803,https://howtheyvote.eu/votes/195775
270719,Martin GÜNTHER,Martin,GÜNTHER,Germany,DEU,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,martin.guenther@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/270719.jpg,https://www.europarl.europa.eu/meps/en/270719,https://howtheyvote.eu/votes/195775
96830,Enikő GYŐRI,Enikő,GYŐRI,Hungary,HUN,,PfE,Patriots for Europe,PFE,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,eniko.gyori@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/96830.jpg,https://www.europarl.europa.eu/meps/en/96830,https://howtheyvote.eu/votes/195775
23816,András GYÜRK,András,GYÜRK,Hungary,HUN,,PfE,Patriots for Europe,PFE,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,andras.gyurk@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/23816.jpg,https://www.europarl.europa.eu/meps/en/23816,https://howtheyvote.eu/votes/195775
256985,Michalis HADJIPANTELA,Michalis,HADJIPANTELA,Cyprus,CYP,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,michael.hadjipantela@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256985.jpg,https://www.europarl.europa.eu/meps/en/256985,https://howtheyvote.eu/votes/195775
197444,Svenja HAHN,Svenja,HAHN,Germany,DEU,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,svenja.hahn@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197444.jpg,https://www.europarl.europa.eu/meps/en/197444,https://howtheyvote.eu/votes/195775
198176,Roman HAIDER,Roman,HAIDER,Austria,AUT,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,roman.haider@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/198176.jpg,https://www.europarl.europa.eu/meps/en/198176,https://howtheyvote.eu/votes/195775
197514,Andrzej HALICKI,Andrzej,HALICKI,Poland,POL,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,andrzej.halicki@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197514.jpg,https://www.europarl.europa.eu/meps/en/197514,https://howtheyvote.eu/votes/195775
257033,Niels Flemming HANSEN,Niels Flemming,HANSEN,Denmark,DNK,,EPP,European People's Party,EPP,ABSTENTION,Abstained,Abstained,2026-07-09,niels.hansen@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257033.jpg,https://www.europarl.europa.eu/meps/en/257033,https://howtheyvote.eu/votes/195775
256912,Rima HASSAN,Rima,HASSAN,France,FRA,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,rima.hassan@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256912.jpg,https://www.europarl.europa.eu/meps/en/256912,https://howtheyvote.eu/votes/195775
256842,Gerald HAUSER,Gerald,HAUSER,Austria,AUT,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,gerald.hauser@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256842.jpg,https://www.europarl.europa.eu/meps/en/256842,https://howtheyvote.eu/votes/195775
197646,Mircea-Gheorghe HAVA,Mircea-Gheorghe,HAVA,Romania,ROU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,mircea.hava@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197646.jpg,https://www.europarl.europa.eu/meps/en/197646,https://howtheyvote.eu/votes/195775
135511,Valérie HAYER,Valérie,HAYER,France,FRA,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,valerie.hayer@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/135511.jpg,https://www.europarl.europa.eu/meps/en/135511,https://howtheyvote.eu/votes/195775
125023,Anja HAZEKAMP,Anja,HAZEKAMP,Netherlands,NLD,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,anja.hazekamp@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/125023.jpg,https://www.europarl.europa.eu/meps/en/125023,https://howtheyvote.eu/votes/195775
96752,Martin HÄUSLING,Martin,HÄUSLING,Germany,DEU,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,martin.haeusling@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/96752.jpg,https://www.europarl.europa.eu/meps/en/96752,https://howtheyvote.eu/votes/195775
197682,Hannes HEIDE,Hannes,HEIDE,Austria,AUT,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,hannes.heide@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197682.jpg,https://www.europarl.europa.eu/meps/en/197682,https://howtheyvote.eu/votes/195775
197800,Eero HEINÄLUOMA,Eero,HEINÄLUOMA,Finland,FIN,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,eero.heinaluoma@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197800.jpg,https://www.europarl.europa.eu/meps/en/197800,https://howtheyvote.eu/votes/195775
198073,Anna-Maja HENRIKSSON,Anna-Maja,HENRIKSSON,Finland,FIN,,Renew,Renew Europe,RENEW,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,anna-maja.henriksson@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/198073.jpg,https://www.europarl.europa.eu/meps/en/198073,https://howtheyvote.eu/votes/195775
197412,Niclas HERBST,Niclas,HERBST,Germany,DEU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,niclas.herbst@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197412.jpg,https://www.europarl.europa.eu/meps/en/197412,https://howtheyvote.eu/votes/195775
278406,Norbert HERHAMMER,Norbert,HERHAMMER,Germany,DEU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,norbert.herhammer@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/278406.jpg,https://www.europarl.europa.eu/meps/en/278406,https://howtheyvote.eu/votes/195775
22418,Esther HERRANZ GARCÍA,Esther,HERRANZ GARCÍA,Spain,ESP,,EPP,European People's Party,EPP,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,esther.herranzgarcia@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/22418.jpg,https://www.europarl.europa.eu/meps/en/22418,https://howtheyvote.eu/votes/195775
124895,Krzysztof HETMAN,Krzysztof,HETMAN,Poland,POL,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,krzysztof.hetman@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124895.jpg,https://www.europarl.europa.eu/meps/en/124895,https://howtheyvote.eu/votes/195775
96780,Monika HOHLMEIER,Monika,HOHLMEIER,Germany,DEU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,monika.hohlmeier@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/96780.jpg,https://www.europarl.europa.eu/meps/en/96780,https://howtheyvote.eu/votes/195775
197770,Martin HOJSÍK,Martin,HOJSÍK,Slovakia,SVK,,Renew,Renew Europe,RENEW,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,martin.hojsik@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197770.jpg,https://www.europarl.europa.eu/meps/en/197770,https://howtheyvote.eu/votes/195775
197398,Pär HOLMGREN,Pär,HOLMGREN,Sweden,SWE,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,ABSTENTION,Abstained,Abstained,2026-07-09,par.holmgren@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197398.jpg,https://www.europarl.europa.eu/meps/en/197398,https://howtheyvote.eu/votes/195775
122978,Alicia HOMS GINEL,Alicia,HOMS GINEL,Spain,ESP,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,alicia.homs@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/122978.jpg,https://www.europarl.europa.eu/meps/en/122978,https://howtheyvote.eu/votes/195775
124715,György HÖLVÉNYI,György,HÖLVÉNYI,Hungary,HUN,,PfE,Patriots for Europe,PFE,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,gyorgy.holvenyi@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124715.jpg,https://www.europarl.europa.eu/meps/en/124715,https://howtheyvote.eu/votes/195775
257065,Sérgio HUMBERTO,Sérgio,HUMBERTO,Portugal,PRT,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,sergio.humberto@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257065.jpg,https://www.europarl.europa.eu/meps/en/257065,https://howtheyvote.eu/votes/195775
197624,Ivars IJABS,Ivars,IJABS,Latvia,LVA,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,ivars.ijabs@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197624.jpg,https://www.europarl.europa.eu/meps/en/197624,https://howtheyvote.eu/votes/195775
256918,Céline IMART,Céline,IMART,France,FRA,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,celine.imart@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256918.jpg,https://www.europarl.europa.eu/meps/en/256918,https://howtheyvote.eu/votes/195775
197392,Evin INCIR,Evin,INCIR,Sweden,SWE,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,evin.incir@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197392.jpg,https://www.europarl.europa.eu/meps/en/197392,https://howtheyvote.eu/votes/195775
257144,Paolo INSELVINI,Paolo,INSELVINI,Italy,ITA,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,paolo.inselvini@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257144.jpg,https://www.europarl.europa.eu/meps/en/257144,https://howtheyvote.eu/votes/195775
257120,Diana IOVANOVICI ŞOŞOACĂ,Diana,IOVANOVICI ŞOŞOACĂ,Romania,ROU,,Non-attached,Non-attached Members,NI,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,diana.iovanovicisosoaca@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257120.jpg,https://www.europarl.europa.eu/meps/en/257120,https://howtheyvote.eu/votes/195775
197516,Patryk JAKI,Patryk,JAKI,Poland,POL,,ECR,European Conservatives and Reformists,ECR,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,patryktomasz.jaki@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197516.jpg,https://www.europarl.europa.eu/meps/en/197516,https://howtheyvote.eu/votes/195775
256992,Hana JALLOUL MURO,Hana,JALLOUL MURO,Spain,ESP,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,hana.jalloulmuro@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256992.jpg,https://www.europarl.europa.eu/meps/en/256992,https://howtheyvote.eu/votes/195775
189065,France JAMET,France,JAMET,France,FRA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,france.jamet@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/189065.jpg,https://www.europarl.europa.eu/meps/en/189065,https://howtheyvote.eu/votes/195775
197517,Adam JARUBAS,Adam,JARUBAS,Poland,POL,,EPP,European People's Party,EPP,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,adam.jarubas@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197517.jpg,https://www.europarl.europa.eu/meps/en/197517,https://howtheyvote.eu/votes/195775
112747,Romana JERKOVIĆ,Romana,JERKOVIĆ,Croatia,HRV,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,romana.jerkovic@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/112747.jpg,https://www.europarl.europa.eu/meps/en/112747,https://howtheyvote.eu/votes/195775
256942,Marc JONGEN,Marc,JONGEN,Germany,DEU,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marc.jongen@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256942.jpg,https://www.europarl.europa.eu/meps/en/256942,https://howtheyvote.eu/votes/195775
257031,Dariusz JOŃSKI,Dariusz,JOŃSKI,Poland,POL,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,dariusz.jonski@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257031.jpg,https://www.europarl.europa.eu/meps/en/257031,https://howtheyvote.eu/votes/195775
